route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,exceptional
L25D99,27,36038,"Štefánikova čtvrť",1,,0,1
L26D99,27,36039,"Kamenný vrch",1,,1,1
L26D99,27,36040,"Štefánikova čtvrť",1,,0,1
L25D99,27,36041,"Osová",1,,1,1
L25D99,27,36042,"Štefánikova čtvrť",1,,0,1
L26D99,27,36043,"Kamenný vrch",1,,1,1
L25D99,27,36044,"Štefánikova čtvrť",1,,0,1
L26D99,27,36045,"Kamenný vrch",1,,1,1
L26D99,27,36046,"Štefánikova čtvrť",1,,0,1
L26D99,27,36047,"Kamenný vrch",1,,1,1
L25D99,27,36048,"Pisárky",1,1667,1,1
L25D99,27,36049,"Štefánikova čtvrť",1,1667,0,1
L26D99,27,36050,"Kamenný vrch",1,,1,1
L26D99,27,36051,"Štefánikova čtvrť",1,,0,1
L25D99,27,36052,"Osová",1,,1,1
L25D99,27,36053,"Štefánikova čtvrť",1,,0,1
L25D99,27,36054,"Osová",1,,1,1
L25D99,27,36055,"Štefánikova čtvrť",1,,0,1
L26D99,27,36056,"Kamenný vrch",1,,1,1
L26D99,27,36057,"Štefánikova čtvrť",1,,0,1
L25D99,27,36058,"Osová",1,,1,1
L25D99,27,36059,"Štefánikova čtvrť",1,,0,1
L26D99,27,36060,"Kamenný vrch",1,,1,1
L25D99,27,36061,"Štefánikova čtvrť",1,,0,1
L26D99,27,36062,"Kamenný vrch",1,,1,1
L26D99,27,36063,"Štefánikova čtvrť",1,,0,1
L25D99,27,36064,"Osová",1,,1,1
L25D99,27,36065,"Štefánikova čtvrť",1,,0,1
L25D99,27,36066,"Osová",1,,1,1
L25D99,27,36067,"Štefánikova čtvrť",1,,0,1
L26D99,27,36068,"Štefánikova čtvrť",1,,0,1
L25D99,27,36069,"Osová",1,,1,1
L25D99,27,36070,"Štefánikova čtvrť",1,,0,1
L26D99,27,36071,"Kamenný vrch",1,,1,1
L26D99,27,36072,"Štefánikova čtvrť",1,,0,1
L26D99,27,36073,"Kamenný vrch",1,,1,1
L26D99,27,36074,"Štefánikova čtvrť",1,,0,1
L25D99,27,36075,"Osová",1,,1,1
L25D99,27,36076,"Štefánikova čtvrť",1,,0,1
L26D99,27,36077,"Kamenný vrch",1,,1,1
L26D99,27,36078,"Štefánikova čtvrť",1,,0,1
L25D99,27,36079,"Osová",1,,1,1
L25D99,27,36080,"Štefánikova čtvrť",1,,0,1
L25D99,27,36081,"Osová",1,,1,1
L25D99,27,36082,"Štefánikova čtvrť",1,,0,1
L26D99,27,36083,"Kamenný vrch",1,,1,1
L26D99,27,36084,"Štefánikova čtvrť",1,,0,1
L26D99,27,36085,"Kamenný vrch",1,,1,1
L26D99,27,36086,"Kamenný vrch",1,,1,1
L26D99,27,36087,"Štefánikova čtvrť",1,,0,1
L25D99,27,36088,"Nemocnice Bohunice",1,,1,1
L26D99,27,36089,"Štefánikova čtvrť",1,,0,1
L25D99,27,36090,"Osová",1,,1,1
L25D99,27,36091,"Štefánikova čtvrť",1,,0,1
L26D99,27,36092,"Kamenný vrch",1,,1,1
L26D99,27,36093,"Štefánikova čtvrť",1,,0,1
L25D99,27,36094,"Osová",1,,1,1
L25D99,27,36095,"Štefánikova čtvrť",1,,0,1
L26D99,27,36096,"Kamenný vrch",1,,1,1
L26D99,27,36097,"Štefánikova čtvrť",1,,0,1
L26D99,27,36098,"Kamenný vrch",1,,1,1
L25D99,27,36099,"Štefánikova čtvrť",1,,0,1
L25D99,27,36100,"Osová",1,,1,1
L25D99,27,36101,"Štefánikova čtvrť",1,,0,1
L26D99,27,36102,"Kamenný vrch",1,,1,1
L26D99,27,36103,"Štefánikova čtvrť",1,,0,1
L26D99,27,36104,"Kamenný vrch",1,,1,1
L26D99,27,36105,"Štefánikova čtvrť",1,,0,1
L25D99,27,36106,"Osová",1,,1,1
L25D99,27,36107,"Štefánikova čtvrť",1,,0,1
L25D99,27,36108,"Štefánikova čtvrť",1,,0,1
L25D99,27,36109,"Osová",1,,1,1
L25D99,27,36110,"Štefánikova čtvrť",1,,0,1
L25D99,27,36111,"Osová",1,,1,1
L25D99,27,36112,"Štefánikova čtvrť",1,,0,1
L25D99,27,36113,"Osová",1,,1,1
L25D99,27,36114,"Štefánikova čtvrť",1,,0,1
L25D99,27,36115,"Osová",1,,1,1
L25D99,27,36116,"Štefánikova čtvrť",1,,0,1
L26D99,27,36117,"Kamenný vrch",1,,1,1
L25D99,27,36118,"Osová",2,,1,1
L25D99,27,36119,"Štefánikova čtvrť",2,,0,1
L26D99,27,36120,"Kamenný vrch",2,,1,1
L26D99,27,36121,"Štefánikova čtvrť",2,,0,1
L25D99,27,36122,"Osová",2,,1,1
L25D99,27,36123,"Štefánikova čtvrť",2,,0,1
L26D99,27,36124,"Kamenný vrch",2,,1,1
L26D99,27,36125,"Štefánikova čtvrť",2,,0,1
L25D99,27,36126,"Osová",2,,1,1
L25D99,27,36127,"Štefánikova čtvrť",2,,0,1
L26D99,27,36128,"Kamenný vrch",2,,1,1
L26D99,27,36129,"Štefánikova čtvrť",2,,0,1
L26D99,27,36130,"Kamenný vrch",2,,1,1
L26D99,27,36131,"Štefánikova čtvrť",2,,0,1
L26D99,27,36132,"Štefánikova čtvrť",1,,0,1
L25D99,27,36133,"Osová",1,,1,1
L25D99,27,36134,"Štefánikova čtvrť",1,,0,1
L25D99,27,36135,"Nemocnice Bohunice",1,,1,1
L25D99,27,36136,"Štefánikova čtvrť",1,,0,1
L26D99,27,36137,"Kamenný vrch",1,,1,1
L26D99,27,36138,"Štefánikova čtvrť",1,,0,1
L25D99,27,36139,"Osová",1,,1,1
L25D99,27,36140,"Štefánikova čtvrť",1,,0,1
L26D99,27,36141,"Kamenný vrch",1,,1,1
L26D99,27,36142,"Štefánikova čtvrť",1,,0,1
L26D99,27,36143,"Kamenný vrch",1,,1,1
L26D99,27,36144,"Štefánikova čtvrť",1,,0,1
L25D99,27,36145,"Osová",1,,1,1
L26D99,27,36146,"Kamenný vrch",1,,1,1
L26D99,27,36147,"Štefánikova čtvrť",1,,0,1
L26D99,27,36148,"Kamenný vrch",1,,1,1
L26D99,27,36149,"Štefánikova čtvrť",1,,0,1
L26D99,27,36150,"Kamenný vrch",1,,1,1
L26D99,27,36151,"Štefánikova čtvrť",1,,0,1
L25D99,27,36152,"Osová",1,,1,1
L25D99,27,36153,"Štefánikova čtvrť",1,,0,1
L26D99,27,36154,"Kamenný vrch",1,,1,1
L26D99,27,36155,"Kamenný vrch",1,,1,1
L26D99,27,36156,"Štefánikova čtvrť",1,,0,1
L25D99,27,36157,"Osová",1,,1,1
L25D99,27,36158,"Štefánikova čtvrť",1,,0,1
L25D99,27,36159,"Osová",1,,1,1
L25D99,27,36160,"Štefánikova čtvrť",1,,0,1
L26D99,27,36161,"Kamenný vrch",1,,1,1
L26D99,27,36162,"Štefánikova čtvrť",1,,0,1
L25D99,27,36163,"Osová",1,,1,1
L25D99,27,36164,"Štefánikova čtvrť",1,,0,1
L26D99,27,36165,"Kamenný vrch",1,,1,1
L26D99,27,36166,"Štefánikova čtvrť",1,,0,1
L25D99,27,36167,"Osová",1,,1,1
L25D99,27,36168,"Štefánikova čtvrť",1,,0,1
L25D99,27,36169,"Osová",1,,1,1
L25D99,27,36170,"Štefánikova čtvrť",1,,0,1
L26D99,27,36171,"Kamenný vrch",1,,1,1
L26D99,27,36172,"Štefánikova čtvrť",1,,0,1
L25D99,27,36173,"Osová",1,,1,1
L25D99,27,36174,"Štefánikova čtvrť",1,,0,1
L25D99,27,36175,"Osová",1,,1,1
L25D99,27,36176,"Osová",1,,1,1
L25D99,27,36177,"Štefánikova čtvrť",1,,0,1
L25D99,27,36178,"Osová",1,,1,1
L25D99,27,36179,"Štefánikova čtvrť",1,,0,1
L26D99,27,36180,"Kamenný vrch",1,,1,1
L26D99,27,36181,"Štefánikova čtvrť",1,,0,1
L26D99,27,36182,"Kamenný vrch",1,,1,1
L26D99,27,36183,"Štefánikova čtvrť",1,,0,1
L26D99,27,36184,"Kamenný vrch",1,,1,1
L25D99,27,36185,"Osová",1,,1,1
L25D99,27,36186,"Štefánikova čtvrť",1,,0,1
L25D99,27,36187,"Osová",1,,1,1
L25D99,27,36188,"Štefánikova čtvrť",1,,0,1
L25D99,27,36189,"Osová",1,,1,1
L25D99,27,36190,"Štefánikova čtvrť",1,,0,1
L25D99,27,36191,"Osová",1,,1,1
L25D99,27,36192,"Štefánikova čtvrť",1,,0,1
L26D99,27,36193,"Kamenný vrch",1,,1,1
L26D99,27,36194,"Štefánikova čtvrť",1,,0,1
L25D99,27,36195,"Osová",1,,1,1
L25D99,27,36196,"Štefánikova čtvrť",1,,0,1
L25D99,27,36197,"Osová",1,,1,1
L25D99,27,36198,"Štefánikova čtvrť",1,,0,1
L25D99,27,36199,"Osová",1,,1,1
L25D99,27,36200,"Štefánikova čtvrť",1,,0,1
L25D99,27,36201,"Osová",1,,1,1
L25D99,27,36202,"Štefánikova čtvrť",1,,0,1
L26D99,27,36203,"Kamenný vrch",1,,1,1
L26D99,27,36204,"Kamenný vrch",1,,1,1
L26D99,27,36205,"Štefánikova čtvrť",1,,0,1
L26D99,27,36206,"Kamenný vrch",1,,1,1
L26D99,27,36207,"Štefánikova čtvrť",1,,0,1
L26D99,27,36208,"Kamenný vrch",1,,1,1
L26D99,27,36209,"Štefánikova čtvrť",1,,0,1
L25D99,27,36210,"Osová",1,,1,1
L25D99,27,36211,"Štefánikova čtvrť",1,,0,1
L26D99,27,36212,"Kamenný vrch",1,,1,1
L25D99,27,36213,"Štefánikova čtvrť",1,,0,1
L25D99,27,36214,"Osová",1,,1,1
L25D99,27,36215,"Štefánikova čtvrť",1,,0,1
L26D99,27,36216,"Kamenný vrch",1,,1,1
L26D99,27,36217,"Štefánikova čtvrť",1,,0,1
L26D99,27,36218,"Kamenný vrch",1,,1,1
L26D99,27,36219,"Štefánikova čtvrť",1,,0,1
L26D99,27,36220,"Kamenný vrch",1,,1,1
L25D99,27,36221,"Osová",1,,1,1
L25D99,27,36222,"Štefánikova čtvrť",1,,0,1
L26D99,27,36223,"Kamenný vrch",1,,1,1
L26D99,27,36224,"Štefánikova čtvrť",1,,0,1
L26D99,27,36225,"Kamenný vrch",1,,1,1
L26D99,27,36226,"Štefánikova čtvrť",1,,0,1
L25D99,27,36227,"Osová",1,,1,1
L25D99,27,36228,"Štefánikova čtvrť",1,,0,1
L26D99,27,36229,"Kamenný vrch",1,,1,1
L26D99,27,36230,"Štefánikova čtvrť",1,,0,1
L25D99,27,36231,"Osová",1,,1,1
L25D99,27,36232,"Štefánikova čtvrť",1,,0,1
L25D99,27,36233,"Osová",1,,1,1
L25D99,27,36234,"Štefánikova čtvrť",1,,0,1
L26D99,27,36235,"Kamenný vrch",1,,1,1
L26D99,27,36236,"Štefánikova čtvrť",1,,0,1
L25D99,27,36237,"Štefánikova čtvrť",1,,0,1
L26D99,27,36238,"Kamenný vrch",1,,1,1
L26D99,27,36239,"Štefánikova čtvrť",1,,0,1
L25D99,27,36240,"Osová",1,,1,1
L25D99,27,36241,"Štefánikova čtvrť",1,,0,1
L25D99,27,36242,"Osová",1,,1,1
L25D99,27,36243,"Štefánikova čtvrť",1,,0,1
L26D99,27,36244,"Kamenný vrch",1,,1,1
L26D99,27,36245,"Štefánikova čtvrť",1,,0,1
L25D99,27,36246,"Osová",1,,1,1
L25D99,27,36247,"Štefánikova čtvrť",1,,0,1
L26D99,27,36248,"Kamenný vrch",1,,1,1
L26D99,27,36249,"Štefánikova čtvrť",1,,0,1
L26D99,27,36250,"Kamenný vrch",1,,1,1
L26D99,27,36251,"Štefánikova čtvrť",1,,0,1
L25D99,27,36252,"Osová",1,,1,1
L25D99,27,36253,"Štefánikova čtvrť",1,,0,1
L26D99,27,36254,"Kamenný vrch",1,,1,1
L26D99,27,36255,"Štefánikova čtvrť",1,,0,1
L25D99,27,36256,"Osová",1,,1,1
L25D99,27,36257,"Štefánikova čtvrť",1,,0,1
L25D99,27,36258,"Osová",1,,1,1
L25D99,27,36259,"Štefánikova čtvrť",1,,0,1
L25D99,27,36260,"Osová",1,,1,1
L25D99,27,36261,"Štefánikova čtvrť",1,,0,1
L25D99,27,36262,"Osová",1,,1,1
L25D99,27,36263,"Štefánikova čtvrť",1,,0,1
L26D99,27,36264,"Kamenný vrch",1,,1,1
L26D99,27,36265,"Štefánikova čtvrť",1,,0,1
L25D99,27,36266,"Osová",1,,1,1
L25D99,27,36267,"Štefánikova čtvrť",1,,0,1
L26D99,27,36268,"Kamenný vrch",1,,1,1
L26D99,27,36269,"Štefánikova čtvrť",1,,0,1
L25D99,27,36270,"Osová",1,,1,1
L25D99,27,36271,"Štefánikova čtvrť",1,,0,1
L26D99,27,36272,"Kamenný vrch",1,,1,1
L25D99,27,36273,"Štefánikova čtvrť",1,,0,1
L25D99,27,36274,"Osová",1,,1,1
L25D99,27,36275,"Štefánikova čtvrť",1,,0,1
L25D99,27,36276,"Osová",1,,1,1
L25D99,27,36277,"Vozovna Komín",1,,0,1
L26D99,27,36278,"Kamenný vrch",2,,1,1
L25D99,27,36279,"Štefánikova čtvrť",2,,0,1
L25D99,27,36280,"Osová",2,,1,1
L25D99,27,36281,"Štefánikova čtvrť",2,,0,1
L26D99,27,36282,"Kamenný vrch",1,,1,1
L26D99,27,36283,"Štefánikova čtvrť",1,,0,1
L26D99,27,36284,"Kamenný vrch",1,,1,1
L26D99,27,36285,"Štefánikova čtvrť",1,,0,1
L25D99,27,36286,"Osová",1,,1,1
L25D99,27,36287,"Štefánikova čtvrť",1,,0,1
L26D99,27,36288,"Kamenný vrch",1,,1,1
L26D99,27,36289,"Štefánikova čtvrť",1,,0,1
L25D99,27,36290,"Osová",1,,1,1
L25D99,27,36291,"Štefánikova čtvrť",1,,0,1
L26D99,27,36292,"Kamenný vrch",1,,1,1
L26D99,27,36293,"Štefánikova čtvrť",1,,0,1
L26D99,27,36294,"Kamenný vrch",1,,1,1
L26D99,27,36295,"Štefánikova čtvrť",1,,0,1
L25D99,27,36296,"Osová",1,,1,1
L25D99,27,36297,"Štefánikova čtvrť",1,,0,1
L25D99,27,36298,"Osová",1,,1,1
L25D99,27,36299,"Štefánikova čtvrť",1,,0,1
L25D99,27,36300,"Osová",1,,1,1
L25D99,27,36301,"Štefánikova čtvrť",1,,0,1
L26D99,27,36302,"Kamenný vrch",1,,1,1
L26D99,27,36303,"Štefánikova čtvrť",1,,0,1
L26D99,27,36304,"Kamenný vrch",1,,1,1
L25D99,27,36305,"Štefánikova čtvrť",1,,0,1
L25D99,27,36306,"Osová",1,,1,1
L25D99,27,36307,"Štefánikova čtvrť",1,,0,1
L26D99,27,36308,"Kamenný vrch",1,,1,1
L26D99,27,36309,"Štefánikova čtvrť",1,,0,1
L25D99,27,36310,"Osová",1,,1,1
L25D99,27,36311,"Štefánikova čtvrť",1,,0,1
L26D99,27,36312,"Kamenný vrch",1,,1,1
L26D99,27,36313,"Štefánikova čtvrť",1,,0,1
L25D99,27,36314,"Osová",1,,1,1
L25D99,27,36315,"Štefánikova čtvrť",1,,0,1
L25D99,27,36316,"Osová",1,,1,1
L25D99,27,36317,"Štefánikova čtvrť",1,,0,1
L26D99,27,36318,"Kamenný vrch",1,,1,1
L26D99,27,36319,"Štefánikova čtvrť",1,,0,1
L26D99,27,36320,"Kamenný vrch",1,,1,1
L26D99,27,36321,"Vozovna Komín",1,,0,1
L26D99,27,36322,"Kamenný vrch",1,,1,1
L26D99,27,36323,"Štefánikova čtvrť",1,,0,1
L25D99,27,36324,"Nemocnice Bohunice",1,,1,1
L26D99,27,36325,"Štefánikova čtvrť",1,,0,1
L26D99,27,36326,"Kamenný vrch",1,,1,1
L25D99,27,36327,"Štefánikova čtvrť",1,,0,1
L25D99,27,36328,"Osová",1,,1,1
L25D99,27,36329,"Štefánikova čtvrť",1,,0,1
L25D99,27,36330,"Osová",1,,1,1
L25D99,27,36331,"Štefánikova čtvrť",1,,0,1
L26D99,27,36332,"Kamenný vrch",1,,1,1
L25D99,27,36333,"Osová",1,,1,1
L25D99,27,36334,"Štefánikova čtvrť",1,,0,1
L25D99,27,36335,"Nemocnice Bohunice",1,,1,1
L26D99,27,36336,"Štefánikova čtvrť",1,,0,1
L25D99,27,36337,"Nemocnice Bohunice",1,,1,1
L26D99,27,36338,"Štefánikova čtvrť",1,,0,1
L25D99,27,36339,"Osová",1,,1,1
L25D99,27,36340,"Štefánikova čtvrť",1,,0,1
L26D99,27,36341,"Kamenný vrch",1,,1,1
L26D99,27,36342,"Štefánikova čtvrť",1,,0,1
L25D99,27,36343,"Osová",1,,1,1
L25D99,27,36344,"Štefánikova čtvrť",1,,0,1
L26D99,27,36345,"Kamenný vrch",1,,1,1
L26D99,27,36346,"Štefánikova čtvrť",1,,0,1
L26D99,27,36347,"Kamenný vrch",1,,1,1
L26D99,27,36348,"Štefánikova čtvrť",1,,0,1
L25D99,27,36349,"Štefánikova čtvrť",1,,0,1
L25D99,27,36350,"Osová",1,,1,1
L25D99,27,36351,"Štefánikova čtvrť",1,,0,1
L26D99,27,36352,"Kamenný vrch",1,,1,1
L25D99,27,36353,"Štefánikova čtvrť",1,,0,1
L25D99,27,36354,"Osová",1,,1,1
L25D99,27,36355,"Štefánikova čtvrť",1,,0,1
L26D99,27,36356,"Kamenný vrch",1,,1,1
L26D99,27,36357,"Štefánikova čtvrť",1,,0,1
L27D99,27,36358,"Jírova",1,,0,1
L27D99,27,36359,"Stará osada",1,,1,1
L27D99,27,36360,"Jírova",1,,0,1
L27D99,27,36361,"Stará osada",1,,1,1
L27D99,27,36362,"Jírova",1,,0,1
L27D99,27,36363,"Stará osada",1,,1,1
L27D99,27,36364,"Jírova",1,,0,1
L27D99,27,36365,"Stará osada",1,,1,1
L27D99,27,36366,"Jírova",1,,0,1
L27D99,27,36367,"Stará osada",1,,1,1
L27D99,27,36368,"Jírova",1,,0,1
L27D99,27,36369,"Stará osada",1,,1,1
L27D99,27,36370,"Jírova",1,,0,1
L27D99,27,36371,"Stará osada",1,,1,1
L27D99,27,36372,"Jírova",1,,0,1
L27D99,27,36373,"Stará osada",1,,1,1
L27D99,27,36374,"Jírova",1,,0,1
L27D99,27,36375,"Stará osada",1,,1,1
L27D99,27,36376,"Jírova",1,,0,1
L27D99,27,36377,"Stará osada",1,,1,1
L27D99,27,36378,"Jírova",1,,0,1
L27D99,27,36379,"Stará osada",1,,1,1
L27D99,27,36380,"Jírova",1,,0,1
L27D99,27,36381,"Stará osada",1,,1,1
L27D99,27,36382,"Jírova",1,,0,1
L27D99,27,36383,"Stará osada",1,,1,1
L27D99,27,36384,"Jírova",1,,0,1
L27D99,27,36385,"Stará osada",1,,1,1
L27D99,27,36386,"Jírova",1,,0,1
L27D99,27,36387,"Stará osada",1,,1,1
L27D99,27,36388,"Jírova",1,,0,1
L27D99,27,36389,"Stará osada",1,,1,1
L27D99,27,36390,"Jírova",1,,0,1
L27D99,27,36391,"Stará osada",1,,1,1
L27D99,27,36392,"Jírova",1,,0,1
L27D99,27,36393,"Stará osada",1,,1,1
L27D99,27,36394,"Jírova",1,,0,1
L27D99,27,36395,"Stará osada",1,,1,1
L27D99,27,36396,"Jírova",1,,0,1
L27D99,27,36397,"Stará osada",1,,1,1
L27D99,27,36398,"Jírova",1,,0,1
L27D99,27,36399,"Stará osada",1,,1,1
L27D99,27,36400,"Jírova",1,,0,1
L27D99,27,36401,"Stará osada",1,,1,1
L27D99,27,36402,"Jírova",1,,0,1
L27D99,27,36403,"Stará osada",1,,1,1
L27D99,27,36404,"Jírova",1,,0,1
L27D99,27,36405,"Stará osada",1,,1,1
L27D99,27,36406,"Jírova",1,,0,1
L27D99,27,36407,"Stará osada",1,,1,1
L27D99,27,36408,"Jírova",1,,0,1
L27D99,27,36409,"Stará osada",1,,1,1
L27D99,27,36410,"Jírova",1,,0,1
L27D99,27,36411,"Stará osada",1,,1,1
L27D99,27,36412,"Jírova",1,,0,1
L27D99,27,36413,"Stará osada",1,,1,1
L27D99,27,36414,"Jírova",1,,0,1
L27D99,27,36415,"Stará osada",1,,1,1
L27D99,27,36416,"Jírova",1,,0,1
L27D99,27,36417,"Stará osada",1,,1,1
L27D99,27,36418,"Jírova",1,,0,1
L27D99,27,36419,"Stará osada",1,,1,1
L27D99,27,36420,"Jírova",1,,0,1
L27D99,27,36421,"Stará osada",1,,1,1
L27D99,27,36422,"Jírova",1,,0,1
L27D99,27,36423,"Stará osada",1,,1,1
L27D99,27,36424,"Jírova",1,,0,1
L27D99,27,36425,"Stará osada",1,,1,1
L27D99,27,36426,"Jírova",1,,0,1
L27D99,27,36427,"Stará osada",1,,1,1
L27D99,27,36428,"Jírova",1,,0,1
L27D99,27,36429,"Stará osada",1,,1,1
L27D99,27,36430,"Jírova",1,,0,1
L27D99,27,36431,"Stará osada",1,,1,1
L27D99,27,36432,"Jírova",1,,0,1
L27D99,27,36433,"Stará osada",1,,1,1
L27D99,27,36434,"Jírova",1,,0,1
L27D99,27,36435,"Stará osada",1,,1,1
L27D99,27,36436,"Jírova",1,,0,1
L27D99,27,36437,"Stará osada",1,,1,1
L27D99,27,36438,"Jírova",1,,0,1
L27D99,27,36439,"Stará osada",1,,1,1
L27D99,27,36440,"Jírova",1,,0,1
L27D99,27,36441,"Stará osada",1,,1,1
L27D99,27,36442,"Jírova",1,,0,1
L27D99,27,36443,"Stará osada",1,,1,1
L27D99,27,36444,"Jírova",1,,0,1
L27D99,27,36445,"Stará osada",1,,1,1
L27D99,27,36446,"Jírova",1,,0,1
L27D99,27,36447,"Stará osada",1,,1,1
L27D99,27,36448,"Jírova",1,,0,1
L27D99,27,36449,"Stará osada",1,,1,1
L27D99,27,36450,"Jírova",1,,0,1
L27D99,27,36451,"Stará osada",1,,1,1
L27D99,27,36452,"Jírova",1,,0,1
L27D99,27,36453,"Stará osada",1,,1,1
L27D99,27,36454,"Jírova",1,,0,1
L27D99,27,36455,"Stará osada",1,,1,1
L27D99,27,36456,"Jírova",1,,0,1
L27D99,27,36457,"Stará osada",1,,1,1
L27D99,27,36458,"Jírova",1,,0,1
L27D99,27,36459,"Stará osada",1,,1,1
L27D99,27,36460,"Jírova",1,,0,1
L27D99,27,36461,"Stará osada",1,,1,1
L27D99,27,36462,"Jírova",1,,0,1
L27D99,27,36463,"Stará osada",1,,1,1
L27D99,27,36464,"Jírova",1,,0,1
L27D99,27,36465,"Stará osada",1,,1,1
L27D99,27,36466,"Jírova",1,,0,1
L27D99,27,36467,"Stará osada",1,,1,1
L27D99,27,36468,"Jírova",1,,0,1
L27D99,27,36469,"Stará osada",1,,1,1
L27D99,27,36470,"Jírova",1,,0,1
L27D99,27,36471,"Stará osada",1,,1,1
L27D99,27,36472,"Jírova",1,,0,1
L27D99,27,36473,"Stará osada",1,,1,1
L27D99,27,36474,"Jírova",1,,0,1
L27D99,27,36475,"Stará osada",1,,1,1
L27D99,27,36476,"Jírova",1,,0,1
L27D99,27,36477,"Stará osada",1,,1,1
L27D99,27,36478,"Jírova",1,,0,1
L27D99,27,36479,"Stará osada",1,,1,1
L27D99,27,36480,"Jírova",1,,0,1
L27D99,27,36481,"Stará osada",1,,1,1
L27D99,27,36482,"Jírova",1,,0,1
L27D99,27,36483,"Stará osada",1,,1,1
L27D99,27,36484,"Jírova",1,,0,1
L27D99,27,36485,"Stará osada",1,,1,1
L27D99,27,36486,"Jírova",1,,0,1
L27D99,27,36487,"Stará osada",1,,1,1
L27D99,27,36488,"Jírova",1,,0,1
L27D99,27,36489,"Stará osada",1,,1,1
L27D99,27,36490,"Jírova",1,,0,1
L27D99,27,36491,"Stará osada",1,,1,1
L27D99,27,36492,"Jírova",1,,0,1
L27D99,27,36493,"Stará osada",1,,1,1
L27D99,27,36494,"Jírova",1,,0,1
L27D99,27,36495,"Stará osada",1,,1,1
L27D99,27,36496,"Jírova",1,,0,1
L27D99,27,36497,"Stará osada",1,,1,1
L27D99,27,36498,"Jírova",1,,0,1
L27D99,27,36499,"Stará osada",1,,1,1
L27D99,27,36500,"Jírova",1,,0,1
L27D99,27,36501,"Stará osada",1,,1,1
L27D99,27,36502,"Jírova",1,,0,1
L27D99,27,36503,"Stará osada",1,,1,1
L27D99,27,36504,"Jírova",1,,0,1
L27D99,27,36505,"Stará osada",1,,1,1
L27D99,27,36506,"Jírova",1,,0,1
L27D99,27,36507,"Stará osada",1,,1,1
L27D99,27,36508,"Jírova",1,,0,1
L27D99,27,36509,"Stará osada",1,,1,1
L27D99,27,36510,"Jírova",1,,0,1
L27D99,27,36511,"Stará osada",1,,1,1
L27D99,27,36512,"Jírova",1,,0,1
L27D99,27,36513,"Stará osada",1,,1,1
L27D99,27,36514,"Jírova",1,,0,1
L27D99,27,36515,"Stará osada",1,,1,1
L27D99,27,36516,"Jírova",1,,0,1
L27D99,27,36517,"Stará osada",1,,1,1
L27D99,27,36518,"Jírova",1,,0,1
L27D99,27,36519,"Stará osada",1,,1,1
L27D99,27,36520,"Jírova",1,,0,1
L27D99,27,36521,"Stará osada",1,,1,1
L27D99,27,36522,"Jírova",1,,0,1
L27D99,27,36523,"Stará osada",1,,1,1
L27D99,27,36524,"Jírova",1,,0,1
L27D99,27,36525,"Stará osada",1,,1,1
L27D99,27,36526,"Jírova",1,,0,1
L27D99,27,36527,"Stará osada",1,,1,1
L27D99,27,36528,"Jírova",1,,0,1
L27D99,27,36529,"Stará osada",1,,1,1
L27D99,27,36530,"Jírova",1,,0,1
L27D99,27,36531,"Stará osada",1,,1,1
L27D99,27,36532,"Jírova",1,,0,1
L27D99,27,36533,"Stará osada",1,,1,1
L27D99,27,36534,"Jírova",1,,0,1
L27D99,27,36535,"Stará osada",1,,1,1
L27D99,27,36536,"Jírova",1,,0,1
L27D99,27,36537,"Stará osada",1,,1,1
L27D99,27,36538,"Jírova",1,,0,1
L27D99,27,36539,"Stará osada",1,,1,1
L27D99,27,36540,"Jírova",1,,0,1
L27D99,27,36541,"Stará osada",1,,1,1
L27D99,27,36542,"Jírova",1,,0,1
L27D99,27,36543,"Stará osada",1,,1,1
L27D99,27,36544,"Jírova",1,,0,1
L27D99,27,36545,"Stará osada",1,,1,1
L27D99,27,36546,"Jírova",1,,0,1
L27D99,27,36547,"Stará osada",1,,1,1
L27D99,27,36548,"Jírova",1,,0,1
L27D99,27,36549,"Stará osada",1,,1,1
L27D99,27,36550,"Jírova",1,,0,1
L27D99,27,36551,"Jírova",1,,0,1
L27D99,27,36552,"Stará osada",1,,1,1
L27D99,27,36553,"Jírova",1,,0,1
L27D99,27,36554,"Stará osada",1,,1,1
L27D99,27,36555,"Jírova",1,,0,1
L27D99,27,36556,"Stará osada",1,,1,1
L27D99,27,36557,"Jírova",1,,0,1
L27D99,27,36558,"Stará osada",1,,1,1
L27D99,27,36559,"Jírova",1,,0,1
L27D99,27,36560,"Stará osada",1,,1,1
L27D99,27,36561,"Jírova",1,,0,1
L27D99,27,36562,"Stará osada",1,,1,1
L27D99,27,36563,"Jírova",1,,0,1
L27D99,27,36564,"Stará osada",1,,1,1
L27D99,27,36565,"Stará osada",1,,1,1
L27D99,27,36566,"Jírova",1,,0,1
L27D99,27,36567,"Stará osada",1,,1,1
L27D99,27,36568,"Jírova",1,,0,1
L27D99,27,36569,"Stará osada",1,,1,1
L27D99,27,36570,"Jírova",1,,0,1
L27D99,27,36571,"Stará osada",1,,1,1
L27D99,27,36572,"Jírova",1,,0,1
L27D99,27,36573,"Stará osada",1,,1,1
L27D99,27,36574,"Jírova",1,,0,1
L27D99,27,36575,"Stará osada",1,,1,1
L27D99,27,36576,"Jírova",1,,0,1
L27D99,27,36577,"Stará osada",1,,1,1
L27D99,27,36578,"Jírova",1,,0,1
L27D99,27,36579,"Stará osada",1,,1,1
